cpd15423_c	cpd00052_c	rxn08307_c
cpd02920_c	cpd00683_c	rxn02201_c
cpd00443_c	cpd00683_c	rxn02201_c
cpd00216_c	cpd00093_c	rxn00727_c
cpd00216_c	cpd00020_c	rxn00727_c
cpd11492_c	cpd11493_c	rxn05413_c
cpd11492_c	cpd11550_c	rxn05413_c
cpd11549_c	cpd11493_c	rxn05413_c
cpd11549_c	cpd11550_c	rxn05413_c
cpd11492_c	cpd11489_c	rxn05348_c
cpd11492_c	cpd11493_c	rxn05348_c
cpd11474_c	cpd11489_c	rxn05348_c
cpd11474_c	cpd11493_c	rxn05348_c
cpd00227_c	cpd00809_c	rxn01300_c
cpd00809_c	cpd00227_c	rxn01300_c
cpd00080_c	cpd00046_c	rxn10264_c
cpd00080_c	cpd15721_c	rxn10264_c
cpd15688_c	cpd00046_c	rxn10264_c
cpd15688_c	cpd15721_c	rxn10264_c
cpd00046_c	cpd00080_c	rxn10264_c
cpd00046_c	cpd15688_c	rxn10264_c
cpd15721_c	cpd00080_c	rxn10264_c
cpd15721_c	cpd15688_c	rxn10264_c
cpd03471_c	cpd00218_c	rxn01647_c
cpd03471_c	cpd00475_c	rxn01647_c
cpd00218_c	cpd03471_c	rxn01647_c
cpd00475_c	cpd03471_c	rxn01647_c
cpd00184_c	cpd00151_c	rxn01146_c
cpd00184_c	cpd00509_c	rxn01146_c
cpd00151_c	cpd00184_c	rxn01146_c
cpd00509_c	cpd00184_c	rxn01146_c
cpd11584_c	cpd00035_c	rxn12642_c
cpd11584_c	cpd00119_c	rxn12642_c
cpd00035_c	cpd11584_c	rxn12642_c
cpd00119_c	cpd11584_c	rxn12642_c
cpd11430_c	cpd11435_c	rxn05247_c
cpd02961_c	cpd00229_c	rxn02504_c
cpd02961_c	cpd00954_c	rxn02504_c
cpd00229_c	cpd02961_c	rxn02504_c
cpd00954_c	cpd02961_c	rxn02504_c
cpd00246_c	cpd00226_c	rxn01358_c
cpd00246_c	cpd00475_c	rxn01358_c
cpd00226_c	cpd00246_c	rxn01358_c
cpd00475_c	cpd00246_c	rxn01358_c
cpd15417_c	cpd15542_c	rxn09108_c
cpd15417_c	cpd00046_c	rxn09108_c
cpd00080_c	cpd15542_c	rxn09108_c
cpd00080_c	cpd00046_c	rxn09108_c
cpd15542_c	cpd15417_c	rxn09108_c
cpd15542_c	cpd00080_c	rxn09108_c
cpd00046_c	cpd15417_c	rxn09108_c
cpd00046_c	cpd00080_c	rxn09108_c
cpd15500_c	cpd15499_c	rxn08971_c
cpd00227_c	cpd00790_c	rxn01303_c
